3.338177632960142915e+00
3.357858135058913174e+00
3.377932961511813659e+00
3.397973711696091748e+00
3.417524904968283650e+00
3.436103980664142021e+00
3.453201298098693250e+00
3.468280136566223248e+00
3.480776695340254800e+00
3.490100093673528914e+00
